UF,Ano,Pessoas,Rural,Urbana,administracao_publica_na,administracao_publica_nao_qualificado,administracao_publica_qualificado,adulto,agricultura_na,agricultura_nao_qualificado,agricultura_ocupado,agricultura_ocupado_adulto,agricultura_ocupado_adulto_rural,agricultura_ocupado_adulto_urbana,agricultura_ocupado_crianca,agricultura_ocupado_crianca_rural,agricultura_ocupado_crianca_urbana,agricultura_ocupado_jovem,agricultura_ocupado_jovem_rural,agricultura_ocupado_jovem_urbana,agricultura_qualificado,alojamento_na,alojamento_nao_qualificado,alojamento_qualificado,atividades_mal_definidas_na,atividades_mal_definidas_nao_qualificado,atividades_mal_definidas_qualificado,comercio_na,comercio_nao_qualificado,comercio_qualificado,construcao_na,construcao_nao_qualificado,construcao_qualificado,crianca,criancas_menos14,desocupado,educacao_saude_na,educacao_saude_nao_qualificado,educacao_saude_qualificado,fora_forca_trabalho,fora_forca_trabalho_na,fora_forca_trabalho_nao_potencial,fora_forca_trabalho_potencial,forca_trabalho,forca_trabalho_desocupado,forca_trabalho_na,forca_trabalho_ocupado,idade_media_agricultura,industria_na,industria_nao_qualificado,industria_qualificado,informacao_na,informacao_nao_qualificado,informacao_qualificado,jovem,nao_qualificado,ocupacao_na,ocupado,ocupado_nao_subocupado,ocupado_subocupado,outros_servicos_na,outros_servicos_nao_qualificado,outros_servicos_qualificado,populacao_14mais,potencial_desalentado,potencial_nao_desalentado,qualificacao_na,qualificado,rural_administracao_publica,rural_adulto,rural_agricultura,rural_agricultura_adulto,rural_agricultura_crianca,rural_agricultura_escolaridade_na,rural_agricultura_fundamental_completo,rural_agricultura_fundamental_incompleto,rural_agricultura_jovem,rural_agricultura_medio_completo,rural_agricultura_medio_incompleto,rural_agricultura_sem_instrucao,rural_agricultura_superior_completo,rural_agricultura_superior_incompleto,rural_alojamento,rural_atividades_mal_definidas,rural_comercio,rural_construcao,rural_crianca,rural_educacao_saude,rural_escolaridadeNA,rural_fundamental_completo,rural_fundamental_incompleto,rural_industria,rural_informacao,rural_jovem,rural_medio_completo,rural_medio_incompleto,rural_nao_qualificado,rural_outros_servicos,rural_qualificacao_na,rural_qualificado,rural_sem_instrucao,rural_servicos_domesticos,rural_setor_na,rural_superior_completo,rural_superior_incompleto,rural_transporte,servicos_domesticos_na,servicos_domesticos_nao_qualificado,servicos_domesticos_qualificado,setor_administracao_publica,setor_agricultura,setor_alojamento,setor_atividades_mal_definidas,setor_comercio,setor_construcao,setor_educacao_saude,setor_industria,setor_informacao,setor_na,setor_na_na,setor_na_nao_qualificado,setor_na_qualificado,setor_outros_servicos,setor_servicos_domesticos,setor_transporte,transporte_na,transporte_nao_qualificado,transporte_qualificado,urbano_administracao_publica,urbano_adulto,urbano_agricultura,urbano_agricultura_adulto,urbano_agricultura_crianca,urbano_agricultura_escolaridade_na,urbano_agricultura_fundamental_completo,urbano_agricultura_fundamental_incompleto,urbano_agricultura_jovem,urbano_agricultura_medio_completo,urbano_agricultura_medio_incompleto,urbano_agricultura_sem_instrucao,urbano_agricultura_superior_completo,urbano_agricultura_superior_incompleto,urbano_alojamento,urbano_atividades_mal_definidas,urbano_comercio,urbano_construcao,urbano_crianca,urbano_educacao_saude,urbano_escolaridadeNA,urbano_fundamental_completo,urbano_fundamental_incompleto,urbano_industria,urbano_informacao,urbano_jovem,urbano_medio_completo,urbano_medio_incompleto,urbano_nao_qualificado,urbano_outros_servicos,urbano_qualificacao_na,urbano_qualificado,urbano_sem_instrucao,urbano_servicos_domesticos,urbano_setor_na,urbano_superior_completo,urbano_superior_incompleto,urbano_transporte
Acre,2022,853156.0,194480.0,658676.0,0.0,14024.0,22838.0,398308.0,0.0,35827.0,36788.0,26685.0,18898.0,7786.0,0.0,0.0,0.0,10103.0,7061.0,3042.0,961.0,0.0,12715.0,2396.0,0.0,107.0,0.0,0.0,44570.0,12501.0,0.0,17454.0,1600.0,206928.0,206928.0,40307.0,0.0,13453.0,33171.0,300436.0,0.0,253236.0,47200.0,345792.0,40307.0,0.0,305485.0,40.15,0.0,21191.0,2505.0,0.0,16524.0,9930.0,247919.0,651236.0,507364.0,305485.0,291608.0,13877.0,0.0,9649.0,3967.0,646228.0,29272.0,17928.0,71442.0,130478.0,2106.0,84129.0,25959.0,18898.0,0.0,0.0,2496.0,12605.0,7061.0,4214.0,2310.0,3956.0,258.0,120.0,799.0,13.0,3394.0,1684.0,56048.0,4327.0,19267.0,14001.0,85366.0,9771.0,1598.0,54302.0,25065.0,11310.0,167662.0,486.0,19267.0,7551.0,31921.0,4129.0,139453.0,5472.0,2079.0,760.0,0.0,17889.0,800.0,36862.0,36788.0,15110.0,107.0,57071.0,19053.0,46624.0,23695.0,26454.0,547671.0,71442.0,438476.0,37753.0,13616.0,18689.0,11415.0,0.0,9359.0,2056.0,34757.0,314179.0,10828.0,7786.0,0.0,0.0,903.0,5064.0,3042.0,1724.0,905.0,1651.0,482.0,101.0,14311.0,94.0,53678.0,17369.0,150880.0,42297.0,52176.0,39047.0,188422.0,13924.0,24856.0,193617.0,144964.0,50379.0,483574.0,13130.0,52176.0,122926.0,60762.0,14560.0,408218.0,90227.0,32699.0,10655.0
Acre,2023,857459.0,194914.0,662544.0,0.0,13265.0,19083.0,404650.0,0.0,29978.0,30951.0,21977.0,16682.0,5295.0,0.0,0.0,0.0,8973.0,7039.0,1934.0,973.0,0.0,13464.0,2532.0,0.0,0.0,0.0,0.0,45001.0,10673.0,0.0,15332.0,1041.0,205066.0,205066.0,24661.0,0.0,14366.0,28903.0,340549.0,0.0,304017.0,36532.0,311843.0,24661.0,0.0,287182.0,39.03,0.0,18756.0,2780.0,0.0,20311.0,9561.0,247742.0,670976.0,545615.0,287182.0,282186.0,4996.0,0.0,8730.0,3185.0,652392.0,24982.0,11550.0,68907.0,117575.0,1480.0,87341.0,23721.0,16682.0,0.0,0.0,2625.0,10322.0,7039.0,3958.0,2051.0,4252.0,344.0,170.0,683.0,0.0,2695.0,1342.0,53543.0,3489.0,17435.0,15014.0,82710.0,7721.0,2047.0,54030.0,23535.0,11860.0,171099.0,338.0,17435.0,6380.0,37981.0,3549.0,146890.0,4458.0,1921.0,958.0,0.0,17786.0,565.0,32348.0,30951.0,15997.0,0.0,55673.0,16372.0,43269.0,21536.0,29872.0,570276.0,68907.0,465056.0,36313.0,11914.0,18351.0,10900.0,0.0,8931.0,1969.0,30868.0,317309.0,7229.0,5295.0,0.0,0.0,861.0,3274.0,1934.0,1125.0,718.0,792.0,383.0,75.0,15314.0,0.0,52979.0,15030.0,151523.0,39779.0,51472.0,44685.0,185467.0,13815.0,27825.0,193712.0,157621.0,47681.0,499877.0,11576.0,51472.0,111195.0,64422.0,14802.0,423386.0,81970.0,29225.0,9941.0
Acre,2024,861344.0,195066.0,666279.0,0.0,10520.0,22191.0,405732.0,0.0,35647.0,37002.0,25587.0,18566.0,7021.0,0.0,0.0,0.0,11415.0,9023.0,2392.0,1356.0,0.0,13057.0,1740.0,0.0,0.0,0.0,0.0,47888.0,9817.0,0.0,17975.0,1072.0,207887.0,207887.0,25457.0,0.0,12665.0,30842.0,320384.0,0.0,288638.0,31746.0,333073.0,25457.0,0.0,307616.0,38.94,0.0,22378.0,2853.0,0.0,23295.0,10638.0,247725.0,670166.0,528271.0,307616.0,301523.0,6093.0,0.0,9475.0,3640.0,653457.0,19980.0,11766.0,68629.0,122549.0,1269.0,81302.0,27590.0,18566.0,0.0,0.0,2767.0,13340.0,9023.0,4899.0,2314.0,3738.0,339.0,193.0,654.0,0.0,2240.0,2004.0,57714.0,3669.0,19738.0,14561.0,85543.0,9848.0,2037.0,56050.0,25918.0,12168.0,169165.0,529.0,19738.0,6162.0,30975.0,3565.0,140460.0,4594.0,1568.0,1201.0,0.0,19291.0,1100.0,32711.0,37002.0,14797.0,0.0,57706.0,19047.0,43508.0,25231.0,33933.0,553728.0,68629.0,449091.0,36009.0,13115.0,20391.0,10176.0,0.0,8885.0,1292.0,31442.0,324430.0,9412.0,7021.0,0.0,0.0,1346.0,3464.0,2392.0,1936.0,706.0,1137.0,631.0,192.0,14142.0,0.0,55465.0,17043.0,150174.0,39839.0,48891.0,43482.0,190058.0,15382.0,31896.0,191675.0,155158.0,53058.0,501001.0,12586.0,48891.0,116387.0,59245.0,16827.0,413268.0,87588.0,28799.0,8975.0
Acre,2025,864788.0,185683.0,679105.0,0.0,9631.0,23950.0,412585.0,0.0,35712.0,37053.0,25761.0,18970.0,6791.0,0.0,0.0,0.0,11292.0,9053.0,2239.0,1341.0,0.0,13758.0,1970.0,0.0,27.0,0.0,0.0,49822.0,13167.0,0.0,19005.0,1074.0,206105.0,206105.0,25582.0,0.0,12422.0,35473.0,309612.0,0.0,274275.0,35337.0,349071.0,25582.0,0.0,323489.0,40.04,0.0,19898.0,2661.0,0.0,24775.0,12443.0,246098.0,662738.0,515717.0,323489.0,313440.0,10049.0,0.0,9968.0,3686.0,658683.0,21457.0,13879.0,67079.0,134970.0,1124.0,78147.0,28023.0,18970.0,0.0,0.0,2726.0,13440.0,9053.0,5549.0,2430.0,3353.0,245.0,280.0,706.0,0.0,2585.0,1044.0,53218.0,4889.0,18659.0,13387.0,78927.0,8450.0,2050.0,54319.0,28589.0,14252.0,160088.0,463.0,18659.0,6936.0,24933.0,2886.0,132032.0,4730.0,2207.0,1432.0,0.0,19110.0,1471.0,33581.0,37053.0,15729.0,27.0,62990.0,20079.0,47894.0,22559.0,37218.0,541298.0,67079.0,438121.0,36098.0,13654.0,20581.0,12126.0,0.0,10489.0,1637.0,32457.0,334438.0,9030.0,6791.0,0.0,0.0,1015.0,3388.0,2239.0,2259.0,697.0,855.0,550.0,265.0,15023.0,27.0,60404.0,19035.0,152887.0,43006.0,48420.0,43381.0,190434.0,14109.0,35168.0,191779.0,163046.0,48277.0,502650.0,13191.0,48420.0,128034.0,57511.0,17695.0,409266.0,95665.0,32369.0,10694.0
Alagoas,2012,3146422.0,822254.0,2324168.0,0.0,57062.0,26931.0,1408589.0,0.0,178772.0,180024.0,121131.0,83387.0,37745.0,0.0,0.0,0.0,58893.0,40469.0,18424.0,1252.0,0.0,32495.0,2544.0,0.0,30.0,0.0,0.0,196513.0,17870.0,0.0,95752.0,2417.0,812134.0,812134.0,133110.0,0.0,54836.0,48237.0,1169565.0,0.0,1044958.0,124607.0,1164723.0,133110.0,0.0,1031613.0,37.93,0.0,88383.0,5593.0,0.0,48444.0,17926.0,925700.0,2690941.0,1981699.0,1031613.0,962112.0,69501.0,0.0,34668.0,4075.0,2334288.0,58772.0,65835.0,265827.0,189654.0,9489.0,339035.0,123855.0,83387.0,0.0,0.0,8531.0,76491.0,40469.0,5259.0,3925.0,29311.0,73.0,265.0,3018.0,0.0,18356.0,14581.0,239601.0,14305.0,76747.0,51635.0,437190.0,19902.0,3781.0,243618.0,52307.0,36653.0,735286.0,2654.0,76747.0,10221.0,157502.0,10440.0,596405.0,4288.0,5933.0,5467.0,0.0,70110.0,273.0,83993.0,180024.0,35039.0,30.0,214383.0,98169.0,103072.0,93977.0,66370.0,2114809.0,265827.0,1787844.0,61138.0,38743.0,70383.0,47430.0,0.0,46032.0,1398.0,74504.0,1069554.0,56169.0,37745.0,0.0,0.0,5314.0,30760.0,18424.0,3337.0,2708.0,13137.0,644.0,269.0,32021.0,30.0,196027.0,83589.0,572533.0,88767.0,189080.0,204345.0,932706.0,74074.0,62589.0,682082.0,379776.0,135219.0,1955655.0,36088.0,189080.0,179433.0,303608.0,59943.0,1518404.0,113998.0,65435.0,41963.0
Alagoas,2013,3156293.0,830688.0,2325605.0,0.0,53795.0,31899.0,1412061.0,0.0,212890.0,214546.0,145075.0,103883.0,41191.0,0.0,0.0,0.0,69471.0,52347.0,17125.0,1656.0,0.0,42152.0,2998.0,0.0,0.0,0.0,0.0,199412.0,20209.0,0.0,98725.0,3732.0,799605.0,799605.0,130772.0,0.0,57258.0,55973.0,1141640.0,0.0,1031986.0,109653.0,1215049.0,130772.0,0.0,1084277.0,38.08,0.0,83645.0,6350.0,0.0,47554.0,17471.0,944627.0,2690589.0,1941244.0,1084277.0,1013598.0,70678.0,0.0,34377.0,4107.0,2356688.0,59051.0,50602.0,258079.0,207625.0,8354.0,345921.0,156230.0,103883.0,0.0,0.0,10682.0,99396.0,52347.0,8639.0,5314.0,31682.0,194.0,324.0,2354.0,0.0,18755.0,14619.0,233500.0,16121.0,72035.0,47522.0,447745.0,17517.0,4437.0,251267.0,60504.0,39601.0,746371.0,2622.0,72035.0,12282.0,151001.0,8485.0,575400.0,5690.0,6592.0,5795.0,0.0,68397.0,459.0,85694.0,214546.0,45151.0,0.0,219621.0,102457.0,113231.0,89995.0,65025.0,2072016.0,258079.0,1753065.0,60872.0,38483.0,68856.0,41219.0,0.0,39318.0,1901.0,77339.0,1066141.0,58316.0,41191.0,0.0,0.0,4864.0,32226.0,17125.0,4616.0,2173.0,13299.0,576.0,562.0,42797.0,0.0,200866.0,87838.0,566105.0,97110.0,186045.0,196835.0,924497.0,72478.0,60588.0,693360.0,383639.0,144736.0,1944217.0,35861.0,186045.0,195343.0,294510.0,60371.0,1496616.0,124774.0,70568.0,35424.0
Alagoas,2014,3165303.0,808685.0,2356618.0,0.0,55309.0,35681.0,1460311.0,0.0,222707.0,224639.0,156596.0,110006.0,46590.0,0.0,0.0,0.0,68042.0,52307.0,15735.0,1931.0,0.0,43658.0,2975.0,0.0,0.0,0.0,0.0,193047.0,22944.0,0.0,94843.0,2867.0,794086.0,794086.0,119045.0,0.0,56613.0,67478.0,1152628.0,0.0,1046038.0,106590.0,1218589.0,119045.0,0.0,1099544.0,38.58,0.0,75371.0,7030.0,0.0,55864.0,20400.0,910906.0,2668626.0,1946714.0,1099544.0,1037558.0,61986.0,0.0,35149.0,4767.0,2371217.0,56356.0,50234.0,257630.0,239047.0,8623.0,348891.0,162313.0,110006.0,0.0,0.0,12332.0,98354.0,52307.0,10092.0,7074.0,33602.0,493.0,367.0,2792.0,0.0,16988.0,14353.0,225020.0,14709.0,69119.0,51824.0,424952.0,13058.0,5545.0,234773.0,61405.0,36681.0,725262.0,2650.0,69119.0,14304.0,150400.0,6974.0,555959.0,6548.0,7757.0,4720.0,0.0,62804.0,348.0,90991.0,224639.0,46634.0,0.0,215991.0,97710.0,124091.0,82401.0,76264.0,2065759.0,257630.0,1737365.0,70764.0,39916.0,63152.0,37756.0,0.0,35895.0,1860.0,82368.0,1111420.0,62325.0,46590.0,0.0,0.0,5006.0,33061.0,15735.0,6705.0,3453.0,13029.0,520.0,552.0,43841.0,0.0,199004.0,83357.0,569065.0,109381.0,188511.0,190332.0,918922.0,69343.0,70719.0,676132.0,382888.0,136575.0,1943364.0,37266.0,188511.0,224743.0,314646.0,56178.0,1509800.0,147998.0,76745.0,33035.0
Alagoas,2015,3173471.0,817869.0,2355601.0,0.0,51050.0,36128.0,1501497.0,0.0,176189.0,178605.0,126462.0,85520.0,40942.0,0.0,0.0,0.0,52144.0,38119.0,14024.0,2417.0,0.0,47420.0,3543.0,0.0,0.0,0.0,0.0,203709.0,24571.0,0.0,87587.0,2409.0,767365.0,767365.0,138106.0,0.0,53046.0,75643.0,1189692.0,0.0,1067325.0,122367.0,1216414.0,138106.0,0.0,1078308.0,38.24,0.0,72719.0,7631.0,0.0,55213.0,22270.0,904609.0,2653555.0,1957057.0,1078308.0,998931.0,79377.0,0.0,36373.0,6830.0,2406106.0,73741.0,48626.0,259000.0,260916.0,8370.0,362119.0,123639.0,85520.0,0.0,0.0,8003.0,73093.0,38119.0,7647.0,5086.0,29107.0,372.0,331.0,2940.0,0.0,19714.0,14389.0,223467.0,15283.0,71283.0,50834.0,416383.0,15037.0,5036.0,232283.0,65267.0,39741.0,732729.0,2695.0,71283.0,13857.0,160504.0,9465.0,595742.0,7641.0,6216.0,5560.0,0.0,67499.0,436.0,87179.0,178605.0,50963.0,0.0,228280.0,89996.0,128690.0,80350.0,77483.0,2095163.0,259000.0,1760264.0,75899.0,43203.0,67935.0,45623.0,0.0,42485.0,3138.0,78809.0,1139378.0,54966.0,40942.0,0.0,0.0,5521.0,27020.0,14024.0,5356.0,2620.0,12736.0,1158.0,556.0,48023.0,0.0,208566.0,75607.0,543898.0,113406.0,187717.0,178747.0,889906.0,65314.0,72447.0,672326.0,410924.0,145614.0,1920826.0,40508.0,187717.0,247058.0,295635.0,58470.0,1499421.0,165115.0,81943.0,40063.0
Alagoas,2016,3180832.0,827450.0,2353382.0,0.0,49085.0,38863.0,1544714.0,0.0,163970.0,165924.0,116672.0,80807.0,35866.0,0.0,0.0,0.0,49252.0,36570.0,12682.0,1954.0,0.0,48670.0,3155.0,0.0,0.0,0.0,0.0,201173.0,22499.0,0.0,83243.0,3406.0,740231.0,740231.0,174095.0,0.0,56664.0,73403.0,1216120.0,0.0,1038371.0,177750.0,1224480.0,174095.0,0.0,1050385.0,37.89,0.0,69367.0,5251.0,0.0,44888.0,23938.0,895886.0,2668152.0,1956352.0,1050385.0,964615.0,85771.0,0.0,31080.0,5862.0,2440600.0,140100.0,37650.0,249267.0,263412.0,7687.0,369881.0,117377.0,80807.0,0.0,0.0,7156.0,67257.0,36570.0,8068.0,5635.0,28575.0,374.0,311.0,2946.0,0.0,18312.0,14475.0,220069.0,16508.0,71317.0,47483.0,410326.0,13526.0,2648.0,237499.0,68853.0,42682.0,739264.0,2307.0,71317.0,16869.0,169920.0,8150.0,617943.0,9871.0,6999.0,5571.0,0.0,76233.0,606.0,87947.0,165924.0,51825.0,0.0,223672.0,86649.0,130067.0,74619.0,68826.0,2130446.0,249267.0,1799463.0,81716.0,36942.0,76839.0,47075.0,0.0,44317.0,2758.0,80261.0,1174833.0,48548.0,35866.0,0.0,0.0,3874.0,24604.0,12682.0,6190.0,2825.0,9786.0,928.0,341.0,48879.0,0.0,205360.0,72175.0,520162.0,113559.0,177951.0,173127.0,888163.0,61093.0,66178.0,658387.0,436543.0,147310.0,1928888.0,34635.0,177951.0,246543.0,283745.0,68689.0,1512503.0,161313.0,85230.0,41504.0
Alagoas,2017,3187373.0,834462.0,2352910.0,0.0,51763.0,30603.0,1599215.0,0.0,130957.0,132270.0,94558.0,63300.0,31258.0,0.0,0.0,0.0,37712.0,27574.0,10138.0,1313.0,0.0,49683.0,2901.0,0.0,0.0,0.0,0.0,198432.0,19443.0,0.0,73726.0,3889.0,714648.0,714648.0,198195.0,0.0,57714.0,70857.0,1301654.0,0.0,1082553.0,219101.0,1171070.0,198195.0,0.0,972876.0,38.05,0.0,56087.0,4942.0,0.0,44028.0,21948.0,873510.0,2692984.0,2016302.0,972876.0,903068.0,69807.0,0.0,32212.0,5531.0,2472725.0,180654.0,38447.0,241071.0,253318.0,8991.0,377879.0,90874.0,63300.0,0.0,0.0,5974.0,54318.0,27574.0,6582.0,5188.0,18105.0,454.0,252.0,3753.0,0.0,22851.0,11997.0,217662.0,19305.0,71191.0,48235.0,410665.0,9494.0,3910.0,238921.0,83644.0,45375.0,744894.0,2742.0,71191.0,18378.0,156975.0,9119.0,646206.0,11778.0,6600.0,5220.0,0.0,70172.0,371.0,82366.0,132270.0,52584.0,0.0,217875.0,77615.0,128571.0,61029.0,65976.0,2214497.0,241071.0,1884329.0,89097.0,37743.0,70543.0,46304.0,0.0,43880.0,2424.0,73375.0,1221335.0,41396.0,31258.0,0.0,0.0,3088.0,21069.0,10138.0,5201.0,2231.0,9199.0,372.0,235.0,48831.0,0.0,195024.0,65618.0,496986.0,109265.0,169880.0,161576.0,888473.0,51535.0,62066.0,634589.0,472652.0,151233.0,1948090.0,35001.0,169880.0,234940.0,274156.0,61423.0,1568292.0,159407.0,75534.0,41083.0
Alagoas,2018,3193129.0,832809.0,2360320.0,0.0,45925.0,30137.0,1616742.0,0.0,103490.0,104724.0,75246.0,46521.0,28725.0,0.0,0.0,0.0,29478.0,20128.0,9350.0,1234.0,0.0,48715.0,3775.0,0.0,87.0,0.0,0.0,176033.0,22419.0,0.0,70066.0,3031.0,702693.0,702693.0,193694.0,0.0,59386.0,81132.0,1369471.0,0.0,1114218.0,255253.0,1120964.0,193694.0,0.0,927270.0,38.03,0.0,48299.0,5556.0,0.0,44806.0,28202.0,873694.0,2664329.0,2072164.0,927270.0,865608.0,61662.0,0.0,28954.0,4773.0,2490436.0,216131.0,39121.0,235930.0,292869.0,7410.0,383419.0,66649.0,46521.0,0.0,0.0,4759.0,39411.0,20128.0,4803.0,3190.0,14100.0,204.0,182.0,3731.0,28.0,21006.0,11340.0,212849.0,22010.0,65082.0,47956.0,413617.0,8365.0,2971.0,236541.0,84286.0,50228.0,744756.0,2967.0,65082.0,22971.0,148670.0,9830.0,670649.0,14098.0,8873.0,5854.0,0.0,70938.0,552.0,76062.0,104724.0,52490.0,87.0,198452.0,73097.0,140518.0,53855.0,73008.0,2265858.0,235930.0,1920777.0,109151.0,33727.0,71490.0,49762.0,0.0,46854.0,2908.0,68651.0,1233323.0,38075.0,28725.0,0.0,0.0,2658.0,21051.0,9350.0,4809.0,1800.0,6911.0,454.0,393.0,48760.0,59.0,177446.0,61756.0,489844.0,118507.0,170849.0,163103.0,873277.0,45490.0,70036.0,637153.0,477068.0,153104.0,1919573.0,30760.0,170849.0,269898.0,253021.0,61660.0,1595210.0,186201.0,83697.0,43908.0
Alagoas,2019,3198111.0,835848.0,2362262.0,0.0,41454.0,32733.0,1642734.0,0.0,107257.0,109122.0,80813.0,49993.0,30820.0,0.0,0.0,0.0,28309.0,19260.0,9050.0,1865.0,0.0,56031.0,8409.0,0.0,0.0,0.0,0.0,194005.0,26748.0,0.0,75487.0,3502.0,702181.0,702181.0,176619.0,0.0,59435.0,85935.0,1326718.0,0.0,1066214.0,260504.0,1169212.0,176619.0,0.0,992593.0,39.2,0.0,53358.0,5668.0,0.0,48509.0,31907.0,853196.0,2651447.0,2028899.0,992593.0,921925.0,70667.0,0.0,33463.0,5923.0,2495930.0,223720.0,36783.0,233393.0,313272.0,7646.0,390244.0,69252.0,49993.0,0.0,0.0,5103.0,40498.0,19260.0,5430.0,3137.0,14327.0,442.0,316.0,4641.0,0.0,27690.0,13248.0,212228.0,23000.0,67388.0,50696.0,407823.0,9092.0,3454.0,233376.0,89334.0,50114.0,742129.0,3614.0,67388.0,26331.0,144162.0,10483.0,658565.0,18232.0,8099.0,5163.0,0.0,68999.0,709.0,74187.0,109122.0,64440.0,0.0,220753.0,78989.0,145370.0,59027.0,80415.0,2205518.0,233393.0,1866306.0,105819.0,39386.0,69709.0,51195.0,0.0,47142.0,4053.0,66541.0,1252490.0,39870.0,30820.0,0.0,0.0,2811.0,22223.0,9050.0,4377.0,2489.0,6863.0,1020.0,87.0,59799.0,0.0,193063.0,65741.0,489953.0,122369.0,166004.0,162395.0,869576.0,49935.0,76961.0,619819.0,476817.0,153300.0,1909317.0,35772.0,166004.0,286941.0,247228.0,59226.0,1546953.0,211216.0,75725.0,46032.0
Alagoas,2020,3202353.0,730302.0,2472051.0,0.0,35180.0,35202.0,1591507.0,0.0,99147.0,101219.0,73958.0,46906.0,27052.0,0.0,0.0,0.0,27261.0,17288.0,9973.0,2072.0,0.0,50553.0,5605.0,0.0,227.0,47.0,0.0,177547.0,28400.0,0.0,69685.0,4678.0,732470.0,732470.0,215999.0,0.0,52471.0,88192.0,1336685.0,0.0,979298.0,357387.0,1133197.0,215999.0,0.0,917198.0,38.99,0.0,50023.0,6399.0,0.0,41801.0,31896.0,878376.0,2601341.0,2069155.0,917198.0,814015.0,103183.0,0.0,32700.0,9015.0,2469882.0,262042.0,95345.0,258859.0,342153.0,6387.0,340354.0,64194.0,46906.0,0.0,0.0,4578.0,35898.0,17288.0,8421.0,3951.0,10600.0,542.0,204.0,3542.0,0.0,16414.0,11054.0,179326.0,18829.0,59968.0,44220.0,339542.0,5377.0,1754.0,210622.0,101004.0,48611.0,646689.0,2735.0,59968.0,23645.0,113313.0,7746.0,589087.0,15196.0,8449.0,3184.0,0.0,55799.0,1048.0,70383.0,101219.0,56157.0,274.0,205947.0,74362.0,140662.0,56422.0,73697.0,2285155.0,258859.0,1901538.0,124758.0,41715.0,56847.0,39513.0,0.0,34671.0,4842.0,63996.0,1251152.0,37025.0,27052.0,0.0,0.0,3011.0,18640.0,9973.0,7018.0,2674.0,4356.0,1326.0,0.0,52616.0,274.0,189533.0,63308.0,553144.0,121833.0,198891.0,147530.0,858174.0,51044.0,71943.0,667754.0,522078.0,170072.0,1954652.0,38980.0,198891.0,318508.0,256798.0,49101.0,1696067.0,217753.0,100755.0,36329.0
Alagoas,2021,3205859.0,707371.0,2498487.0,0.0,30582.0,34892.0,1624704.0,0.0,123664.0,125466.0,91629.0,56543.0,35086.0,0.0,0.0,0.0,33838.0,22996.0,10842.0,1802.0,0.0,51596.0,7910.0,0.0,386.0,168.0,0.0,208884.0,37638.0,0.0,93338.0,5355.0,713213.0,713213.0,228427.0,0.0,55716.0,96482.0,1207579.0,0.0,891958.0,315621.0,1285066.0,228427.0,0.0,1056639.0,38.77,0.0,62273.0,6439.0,0.0,45096.0,39755.0,867941.0,2582709.0,1920793.0,1056639.0,921111.0,135528.0,0.0,36036.0,7082.0,2492645.0,237990.0,77632.0,258428.0,364722.0,5223.0,334869.0,79539.0,56543.0,0.0,0.0,6127.0,44751.0,22996.0,11007.0,5381.0,11570.0,347.0,356.0,4197.0,91.0,19227.0,11799.0,172775.0,20760.0,60129.0,44864.0,317291.0,9425.0,3447.0,199727.0,95536.0,48692.0,620125.0,2130.0,60129.0,27117.0,113743.0,7801.0,539941.0,17628.0,9489.0,3791.0,0.0,66192.0,1710.0,65474.0,125466.0,59506.0,555.0,246522.0,98693.0,152197.0,68712.0,84852.0,2149220.0,258428.0,1771336.0,119456.0,43118.0,67902.0,43642.0,0.0,37610.0,6032.0,60250.0,1289835.0,45928.0,35086.0,0.0,0.0,3212.0,21552.0,10842.0,9207.0,3443.0,7414.0,833.0,267.0,55309.0,464.0,227294.0,86894.0,540438.0,131438.0,198299.0,161596.0,842585.0,59287.0,81404.0,668214.0,537455.0,168729.0,1962584.0,40989.0,198299.0,337605.0,252219.0,60101.0,1609279.0,245987.0,91618.0,39851.0
Alagoas,2022,3208661.0,683597.0,2525063.0,0.0,37936.0,40145.0,1647025.0,0.0,103323.0,104848.0,75405.0,44483.0,30922.0,0.0,0.0,0.0,29443.0,18260.0,11183.0,1525.0,0.0,73133.0,8112.0,0.0,0.0,0.0,0.0,218042.0,38453.0,0.0,88656.0,5748.0,703887.0,703887.0,145492.0,0.0,70392.0,106380.0,1209494.0,0.0,936716.0,272777.0,1295280.0,145492.0,0.0,1149788.0,38.57,0.0,70236.0,10586.0,0.0,56922.0,38808.0,857749.0,2595072.0,1913381.0,1149788.0,1046051.0,103736.0,0.0,46916.0,9589.0,2504774.0,204635.0,68143.0,254121.0,359467.0,6190.0,339229.0,62743.0,44483.0,0.0,0.0,4985.0,32083.0,18260.0,8066.0,5367.0,11527.0,352.0,362.0,6694.0,0.0,21942.0,12953.0,160483.0,21761.0,56606.0,48860.0,308117.0,11499.0,4221.0,183885.0,89035.0,47537.0,604109.0,3147.0,56606.0,22882.0,110560.0,8712.0,518463.0,15672.0,7210.0,5273.0,0.0,72418.0,1086.0,78081.0,104848.0,81244.0,0.0,256494.0,94404.0,176772.0,80822.0,95731.0,2058873.0,254121.0,1712159.0,92593.0,56505.0,73504.0,51382.0,0.0,44939.0,6443.0,71891.0,1307796.0,42105.0,30922.0,0.0,0.0,3976.0,20836.0,11183.0,7228.0,3564.0,5691.0,674.0,137.0,74550.0,0.0,234552.0,81452.0,543404.0,155012.0,197515.0,167085.0,857856.0,69322.0,91510.0,673863.0,551049.0,169710.0,1990963.0,53358.0,197515.0,336585.0,245263.0,64792.0,1540410.0,237382.0,99203.0,46109.0
